,hhidpn,ragender
27782,500402010,1.male
27783,500402020,2.female
27784,500402021,1.male
27785,500403010,1.male
27786,500404010,2.female
27787,500404020,1.male
27788,500406010,1.male
27789,500406020,2.female
27790,500407010,1.male
27791,500407020,2.female
27792,500408010,2.female
27793,500408020,1.male
27794,500410010,2.female
27795,500410020,1.male
27796,500412010,2.female
27797,500412020,1.male
27798,500413010,2.female
27799,500413020,1.male
27800,500414010,2.female
27801,500414020,1.male
27802,500414021,2.female
27803,500415010,1.male
27804,500416020,2.female
27805,500416021,1.male
27806,500417010,1.male
27807,500418010,1.male
27808,500419010,2.female
27809,500420010,1.male
27810,500420011,2.female
27811,500421010,1.male
27812,500421020,2.female
27813,500422010,1.male
27814,500422020,2.female
27815,500423010,1.male
27816,500423020,2.female
27817,500426010,2.female
27818,500426020,1.male
27819,500427010,2.female
27820,500427020,1.male
27821,500428010,1.male
27822,500429010,1.male
27823,500429020,2.female
27824,500431010,2.female
27825,500431020,1.male
27826,500432010,2.female
27827,500435010,1.male
27828,500435020,2.female
27829,500436010,1.male
27830,500436020,2.female
27831,500437010,2.female
27832,500438010,2.female
27833,500438020,1.male
27834,500439010,1.male
27835,500440010,2.female
27836,500441010,2.female
27837,500442010,2.female
27838,500442020,1.male
27839,500443010,2.female
27840,500443020,1.male
27841,500444010,2.female
27842,500444020,1.male
27843,500445010,2.female
27844,500447010,2.female
27845,500448010,2.female
27846,500448020,1.male
27847,500449010,1.male
27848,500450010,2.female
27849,500451010,2.female
27850,500451020,1.male
27851,500451021,2.female
27852,500452010,2.female
27853,500453010,2.female
27854,500454010,2.female
27855,500457010,1.male
27856,500458010,1.male
27857,500458020,2.female
27858,500459010,2.female
27859,500460010,2.female
27860,500461010,2.female
27861,500461020,1.male
27862,500463010,1.male
27863,500463020,2.female
27864,500464010,1.male
27865,500464011,2.female
27866,500464020,2.female
27867,500466010,2.female
27868,500466020,1.male
27869,500467010,1.male
27870,500467020,2.female
27871,500468010,1.male
27872,500469010,2.female
27873,500470010,1.male
27874,500472010,1.male
27875,500472020,2.female
27876,500473010,2.female
27877,500473020,1.male
27878,500474010,1.male
27879,500474020,2.female
27880,500475010,2.female
27881,500475020,1.male
27882,500476010,2.female
27883,500476020,1.male
27884,500477010,2.female
27885,500477020,1.male
27886,500479010,2.female
27887,500479011,1.male
27888,500480010,1.male
27889,500480020,2.female
27890,500481010,2.female
27891,500481020,1.male
27892,500482010,1.male
27893,500482020,2.female
27894,500483010,1.male
27895,500484010,1.male
27896,500484020,2.female
27897,500485010,2.female
27898,500486010,2.female
27899,500486020,1.male
27900,500488010,1.male
27901,500489020,1.male
27902,500490010,1.male
27903,500490020,2.female
27904,500491010,1.male
27905,500491020,2.female
27906,500492010,2.female
27907,500493010,1.male
27908,500494010,2.female
27909,500494020,1.male
27910,500495010,1.male
27911,500496010,1.male
27912,500496020,2.female
27913,500498010,1.male
27914,500498020,2.female
27915,500499010,1.male
27916,500500010,1.male
27917,500501010,2.female
27918,500501020,1.male
27919,500502010,1.male
27920,500502020,2.female
27921,500503010,1.male
27922,500504010,1.male
27923,500504011,2.female
27924,500505010,1.male
27925,500507010,1.male
27926,500508010,2.female
27927,500509010,2.female
27928,500509020,1.male
27929,500510010,1.male
27930,500510020,2.female
27931,500511010,1.male
27932,500512010,2.female
27933,500512020,1.male
27934,500513010,2.female
27935,500513020,1.male
27936,500514010,2.female
27937,500515010,2.female
27938,500516010,2.female
27939,500516020,1.male
27940,500517010,2.female
27941,500518010,2.female
27942,500519010,2.female
27943,500519020,1.male
27944,500520010,1.male
27945,500520020,2.female
27946,500521010,2.female
27947,500522010,1.male
27948,500524010,2.female
27949,500525010,2.female
27950,500525011,1.male
27951,500530010,2.female
27952,500531010,2.female
27953,500531020,1.male
27954,500532010,1.male
27955,500533010,2.female
27956,500533011,
27957,500536010,1.male
27958,500536020,2.female
27959,500537010,1.male
27960,500537020,2.female
27961,500538010,1.male
27962,500538020,2.female
27963,500540010,2.female
27964,500541010,2.female
27965,500542010,2.female
27966,500542020,1.male
27967,500543010,2.female
27968,500543011,1.male
27969,500544010,2.female
27970,500545010,2.female
27971,500545020,1.male
27972,500546010,2.female
27973,500546020,1.male
27974,500547010,1.male
27975,500547020,2.female
27976,500549010,1.male
27977,500549020,2.female
27978,500550010,2.female
27979,500551010,2.female
27980,500552010,1.male
27981,500553010,2.female
27982,500553020,1.male
27983,500553021,2.female
27984,500555010,1.male
27985,500555020,2.female
27986,500557010,1.male
27987,500557020,2.female
27988,500558010,1.male
27989,500560010,2.female
27990,500560020,1.male
27991,500561010,2.female
27992,500562010,2.female
27993,500562020,1.male
27994,500563010,2.female
27995,500563011,1.male
27996,500565010,2.female
27997,500566010,2.female
27998,500567010,2.female
27999,500568010,2.female
28000,500568020,1.male
28001,500569010,1.male
28002,500570010,1.male
28003,500570020,2.female
28004,500571010,2.female
28005,500571020,1.male
28006,500573010,2.female
28007,500575010,2.female
28008,500575020,1.male
28009,500576010,2.female
28010,500576020,1.male
28011,500577010,2.female
28012,500578010,1.male
28013,500578020,2.female
28014,500579010,1.male
28015,500579020,2.female
28016,500580010,2.female
28017,500581010,1.male
28018,500582010,2.female
28019,500582020,1.male
28020,500583010,1.male
28021,500583020,2.female
28022,500584010,2.female
28023,500586010,1.male
28024,500586020,2.female
28025,500587010,2.female
28026,500587020,1.male
28027,500588010,2.female
28028,500588020,1.male
28029,500589010,1.male
28030,500589020,2.female
28031,500590010,2.female
28032,500590011,1.male
28033,500591010,1.male
28034,500592010,2.female
28035,500592011,1.male
28036,500595010,1.male
28037,500595020,2.female
28038,500596010,2.female
28039,500596020,1.male
28040,500597010,1.male
28041,500597020,2.female
28042,500598010,2.female
28043,500600010,2.female
28044,500601010,1.male
28045,500601011,2.female
28046,500602010,1.male
28047,500602020,2.female
28048,500603010,2.female
28049,500604010,1.male
28050,500604020,2.female
28051,500605010,2.female
28052,500605020,1.male
28053,500606010,1.male
28054,500606020,2.female
28055,500608010,2.female
28056,500609010,1.male
28057,500609020,2.female
28058,500610010,2.female
28059,500610020,1.male
28060,500611010,1.male
28061,500611020,2.female
28062,500613010,1.male
28063,500613020,2.female
28064,500614010,2.female
28065,500615010,2.female
28066,500615020,1.male
28067,500616010,1.male
28068,500617010,1.male
28069,500617011,2.female
28070,500617020,2.female
28071,500617021,1.male
28072,500618010,2.female
28073,500618020,1.male
28074,500619010,2.female
28075,500619020,1.male
28076,500620010,1.male
28077,500620020,2.female
28078,500622010,2.female
28079,500622020,1.male
28080,500623010,2.female
28081,500623020,1.male
28082,500624010,1.male
28083,500625010,1.male
28084,500625020,2.female
28085,500626010,1.male
28086,500626020,2.female
28087,500629010,1.male
28088,500629020,2.female
28089,500630010,2.female
28090,500631010,1.male
28091,500631020,2.female
28092,500632010,1.male
28093,500632020,2.female
28094,500633010,2.female
28095,500635010,1.male
28096,500637010,1.male
28097,500637020,2.female
28098,500637021,1.male
28099,500638010,2.female
28100,500638020,1.male
28101,500639010,2.female
28102,500640010,1.male
28103,500640020,2.female
28104,500641010,1.male
28105,500643010,2.female
28106,500644010,1.male
28107,500644020,2.female
28108,500645010,1.male
28109,500645020,2.female
28110,500646010,2.female
28111,500647010,2.female
28112,500647020,1.male
28113,500648010,1.male
28114,500648020,2.female
28115,500649010,2.female
28116,500651010,2.female
28117,500651020,1.male
28118,500652010,1.male
28119,500652020,2.female
28120,500653010,1.male
28121,500654010,1.male
28122,500655010,2.female
28123,500655020,1.male
28124,500656010,1.male
28125,500658010,2.female
28126,500658020,1.male
28127,500660010,1.male
28128,500660020,2.female
28129,500661010,1.male
28130,500661020,2.female
28131,500662010,2.female
28132,500662020,1.male
28133,500663010,1.male
28134,500663020,2.female
28135,500665010,2.female
28136,500666010,2.female
28137,500667010,1.male
28138,500667020,2.female
28139,500668010,2.female
28140,500668020,1.male
28141,500669010,2.female
28142,500669020,1.male
28143,500670010,2.female
28144,500670020,1.male
28145,500672010,2.female
28146,500672020,1.male
28147,500673010,2.female
28148,500673020,1.male
28149,500674010,2.female
28150,500674020,1.male
28151,500675010,2.female
28152,500675020,1.male
28153,500676010,2.female
28154,500676020,1.male
28155,500678010,2.female
28156,500678020,1.male
28157,500680010,2.female
28158,500681010,1.male
28159,500681020,2.female
28160,500682010,2.female
28161,500684010,2.female
28162,500684020,1.male
28163,500684021,2.female
28164,500685010,1.male
28165,500686010,1.male
28166,500687010,2.female
28167,500688010,2.female
28168,500688020,1.male
28169,500689010,2.female
28170,500690020,2.female
28171,500691010,2.female
28172,500691020,1.male
28173,500692010,1.male
28174,500696010,1.male
28175,500697010,2.female
28176,500698010,2.female
28177,500699010,1.male
28178,500699020,2.female
28179,500700010,1.male
28180,500700020,2.female
28181,500701010,1.male
28182,500701020,2.female
28183,500702010,2.female
28184,500703010,2.female
28185,500704010,1.male
28186,500704011,2.female
28187,500705010,2.female
28188,500706010,1.male
28189,500706020,2.female
28190,500707010,1.male
28191,500707020,2.female
28192,500708010,2.female
28193,500709010,2.female
28194,500709020,1.male
28195,500710010,1.male
28196,500710020,2.female
28197,500711010,1.male
28198,500711020,2.female
28199,500712010,2.female
28200,500712020,1.male
28201,500713010,1.male
28202,500713020,2.female
28203,500714010,2.female
28204,500715010,1.male
28205,500715020,2.female
28206,500717010,2.female
28207,500717020,1.male
28208,500718010,2.female
28209,500718020,1.male
28210,500719010,1.male
28211,500719020,2.female
28212,500721010,1.male
28213,500721020,2.female
28214,500722010,1.male
28215,500722020,2.female
28216,500723010,2.female
28217,500724010,2.female
28218,500725010,1.male
28219,500725011,2.female
28220,500726010,2.female
28221,500726011,1.male
28222,500727010,1.male
28223,500727020,2.female
28224,500731010,1.male
28225,500732010,1.male
28226,500733010,2.female
28227,500733020,1.male
28228,500735010,2.female
28229,500737010,1.male
28230,500737020,2.female
28231,500738010,1.male
28232,500738020,2.female
28233,500739010,1.male
28234,500739020,2.female
28235,500740010,1.male
28236,500740020,2.female
28237,500741010,1.male
28238,500741020,2.female
28239,500742010,2.female
28240,500747010,1.male
28241,500748010,2.female
28242,500748020,1.male
28243,500749010,1.male
28244,500750010,2.female
28245,500750020,1.male
28246,500753010,1.male
28247,500753020,2.female
28248,500754010,2.female
28249,500754020,1.male
28250,500755010,1.male
28251,500755020,2.female
28252,500756010,1.male
28253,500756020,2.female
28254,500757010,2.female
28255,500757020,1.male
28256,500758010,2.female
28257,500759010,2.female
28258,500759020,1.male
28259,500760010,1.male
28260,500760020,2.female
28261,500761010,2.female
28262,500763010,2.female
28263,500763020,1.male
28264,500764010,2.female
28265,500766010,2.female
28266,500766020,1.male
28267,500767010,2.female
28268,500767020,1.male
28269,500768010,2.female
28270,500768020,1.male
28271,500768021,2.female
28272,500769010,2.female
28273,500769020,1.male
28274,500771010,2.female
28275,500771020,1.male
28276,500772010,2.female
28277,500772020,1.male
28278,500773010,2.female
28279,500775010,2.female
28280,500775020,1.male
28281,500776010,2.female
28282,500776020,1.male
28283,500778010,1.male
28284,500778020,2.female
28285,500779010,2.female
28286,500779011,1.male
28287,500779020,1.male
28288,500780010,2.female
28289,500780020,1.male
28290,500781010,2.female
28291,500782010,2.female
28292,500783010,2.female
28293,500783020,1.male
28294,500784010,2.female
28295,500784020,1.male
28296,500785010,1.male
28297,500786010,2.female
28298,500788010,2.female
28299,500788011,1.male
28300,500789010,1.male
28301,500789020,2.female
28302,500790010,2.female
