,hhidpn,r7lgmusa
30916,520266010,
30917,520266020,
30918,520284010,
30919,520284020,
30920,520291010,
30921,520295010,
30922,520295020,
30923,520296010,
30924,520296020,
30925,520298010,
30926,520298020,
30927,520302010,
30928,520302020,
30929,520303010,
30930,520303011,
30931,520306010,
30932,520316010,
30933,520316020,
30934,520325010,
30935,520325011,
30936,520337010,
30937,520337020,
30938,520345010,
30939,520346010,
30940,520346020,
30941,520350010,
30942,520350020,
30943,520358010,
30944,520358020,
30945,520359020,
30946,520361010,
30947,520361020,
30948,520365010,
30949,520365020,
30950,520366010,
30951,520366020,
30952,520371010,
30953,520371020,
30954,520376010,
30955,520376020,
30956,520384010,
30957,520384011,
30958,520384020,
30959,520389010,
30960,520398010,
30961,520418010,
30962,520426010,
30963,520427010,
30964,520427020,
30965,520433010,
30966,520433020,
30967,520438010,
30968,520438020,
30969,520444010,
30970,520450010,
30971,520450020,
30972,520453010,
30973,520453020,
30974,520459010,
30975,520459011,
30976,520465010,
30977,520465020,
30978,520468010,
30979,520468011,
30980,520489010,
30981,520489020,
30982,520495010,
30983,520497010,
30984,520497020,
30985,520503010,
30986,520503020,
30987,520507010,
30988,520507020,
30989,520516010,
30990,520521010,
30991,520521020,
30992,520536020,
30993,520542010,
30994,520542020,
30995,520548010,
30996,520549010,
30997,520549020,
30998,520550010,
30999,520550020,
31000,520551010,
31001,520551020,
31002,520575010,
31003,520579010,
31004,520579020,
31005,520590010,
31006,520591010,
31007,520591011,
31008,520595010,
31009,520596010,
31010,520596020,
31011,520607010,
31012,520607020,
31013,520612010,
31014,520615010,
31015,520617010,
31016,520617020,
31017,520619010,
31018,520619020,
31019,520624010,
31020,520627010,
31021,520627020,
31022,520647010,
31023,520650010,
31024,520650011,
31025,520657010,
31026,520665010,
31027,520665020,
31028,520666010,
31029,520666011,
31030,520668010,
31031,520668020,
31032,520670010,
31033,520670020,
31034,520671010,
31035,520672010,
31036,520679010,
31037,520680010,
31038,520680020,
31039,520682010,
31040,520702010,
31041,520719010,
31042,520722010,
31043,520722020,
31044,520736010,
31045,520738010,
31046,520738020,
31047,520741010,
31048,520748010,
31049,520748020,
31050,520753010,
31051,520759010,
31052,520759020,
31053,520772010,
31054,520773010,
31055,520773020,
31056,520790010,
31057,520794010,
31058,520794020,
31059,520796010,
31060,520796020,
31061,520801010,
31062,520801020,
31063,520804010,
31064,520808010,
31065,520811010,
31066,520818010,
31067,520818020,
31068,520826010,
31069,520826020,
31070,520830010,
31071,520830020,
31072,520836010,
31073,520836020,
31074,520840010,
31075,520840020,
31076,520845010,
31077,520845020,
31078,520859010,
31079,520861010,
31080,520862010,
31081,520862020,
31082,520883010,
31083,520890010,
31084,520890020,
31085,520894010,
31086,520905010,
31087,520917010,
31088,520936010,
31089,520936020,
31090,520946010,
31091,520951010,
31092,520951020,
31093,520952010,
31094,520952020,
31095,520954010,
31096,520954020,
31097,520955010,
31098,520955020,
31099,520959010,
31100,520959020,
31101,520960010,
31102,520960020,
31103,520976010,
31104,520976020,
31105,520979010,
31106,520979020,
31107,520980010,
31108,520980020,
31109,520982010,
31110,520982020,
31111,520993010,
31112,520993020,
31113,520998010,
31114,521010010,
31115,521033010,
31116,521033020,
31117,521057010,
31118,521060010,
31119,521060020,
31120,521068010,
31121,521068011,
31122,521070010,
31123,521073010,
31124,521087010,
31125,521087011,
31126,521092010,
31127,521092020,
31128,521099010,
31129,521099020,
31130,521100010,
31131,521100020,
31132,521102010,
31133,521102020,
31134,521103010,
31135,521103020,
31136,521113010,
31137,521115010,
31138,521115020,
31139,521117010,
31140,521117020,
31141,521129010,
31142,521129020,
31143,521141010,
31144,521142010,
31145,521142011,
31146,521155010,
31147,521157010,
31148,521157020,
31149,521163010,
31150,521164010,
31151,521164011,
31152,521168010,
31153,521168020,
31154,521174010,
31155,521174020,
31156,521181010,
31157,521188010,
31158,521188020,
31159,521192010,
31160,521210010,
31161,521210011,
31162,521218010,
31163,521224010,
31164,521224020,
31165,521229010,
31166,521229020,
31167,521231010,
31168,521231020,
31169,521237010,
31170,521240010,
31171,521240020,
31172,521247010,
31173,521247020,
31174,521251010,
31175,521251020,
31176,521253010,
31177,521253020,
31178,521262010,
31179,521265010,
31180,521265020,
31181,521268010,
31182,521268020,
31183,521277010,
31184,521277011,
31185,521284010,
31186,521288010,
31187,521291010,
31188,521298010,
31189,521298020,
31190,521299010,
31191,521299020,
31192,521301010,
31193,521313010,
31194,521317010,
31195,521317020,
31196,521318010,
31197,521326010,
31198,521330010,
31199,521330020,
31200,521340010,
31201,521340020,
31202,521346010,
31203,521346020,
31204,521352010,
31205,521352020,
31206,521359010,
31207,521361010,
31208,521361020,
31209,521391010,
31210,521391020,
31211,521393010,
31212,521399010,
31213,521400010,
31214,521406010,
31215,521406020,
31216,521407010,
31217,521407020,
31218,521409010,
31219,521409011,
31220,521411010,
31221,521428010,
31222,521428020,
31223,521439010,
31224,521439020,
31225,521444010,
31226,521444020,
31227,521462010,
31228,521462020,
31229,521468010,
31230,521468020,
31231,521471010,
31232,521472010,
31233,521478010,
31234,521480010,
31235,521480011,
31236,521480020,
31237,521482010,
31238,521482020,
31239,521487010,
31240,521487020,
31241,521488010,
31242,521488020,
31243,521497010,
31244,521497020,
31245,521498010,
31246,521498020,
31247,521535010,
31248,521541010,
31249,521541020,
31250,521546010,
31251,521546020,
31252,521553010,
31253,521555010,
31254,521562010,
31255,521562020,
31256,521575010,
31257,521575020,
31258,521581010,
31259,521581020,
31260,521582010,
31261,521593010,
31262,521593020,
31263,521607010,
31264,521607020,
31265,521633010,
31266,521635010,
31267,521637010,
31268,521645010,
31269,521645020,
31270,521650010,
31271,521655010,
31272,521655020,
31273,521663010,
31274,521669010,
31275,521669020,
31276,521670010,
31277,521670020,
31278,521672010,
31279,521684010,
31280,521684020,
31281,521699010,
31282,521699020,
31283,521706010,
31284,521706020,
31285,521709010,
31286,521711010,
31287,521714010,
31288,521714020,
31289,521719010,
31290,521731010,
31291,521731020,
31292,521733010,
31293,521733020,
31294,521734010,
31295,521734020,
31296,521735010,
31297,521740010,
31298,521740020,
31299,521746010,
31300,521755010,
31301,521756010,
31302,521756020,
31303,521764010,
31304,521766010,
31305,521795010,
31306,521801010,
31307,521801020,
31308,521803010,
31309,521804010,
31310,521804020,
31311,521807010,
31312,521807020,
31313,521810010,
31314,521810020,
31315,521816010,
31316,521818010,
31317,521818020,
31318,521828010,
31319,521828020,
31320,521829010,
31321,521838010,
31322,521838020,
31323,521839010,
31324,521845010,
31325,521849010,
31326,521849020,
31327,521850010,
31328,521850020,
31329,521854010,
31330,521855010,
31331,521855020,
31332,521860010,
31333,521860011,
31334,521868010,
31335,521874010,
31336,521877010,
31337,521880010,
31338,521881010,
31339,521892010,
31340,521895010,
31341,521908010,
31342,521910010,
31343,521910020,
31344,521911010,
31345,521915010,
31346,521915020,
31347,521917010,
31348,521917011,
31349,521920010,
31350,521920020,
31351,521922010,
31352,521931010,
31353,521931020,
31354,521938010,
31355,521938011,
31356,521939010,
31357,521939020,
31358,521944010,
31359,521944020,
31360,521955010,
31361,521955020,
31362,521958010,
31363,521958020,
31364,521960010,
31365,521960020,
31366,521972010,
31367,521972011,
31368,521975010,
31369,521975020,
31370,521978010,
31371,521978020,
31372,521980010,
31373,521981010,
31374,521981020,
31375,521986020,
31376,521989010,
31377,521989020,
31378,521991010,
31379,521991020,
31380,521993010,
31381,521993020,
31382,522010010,
31383,522011010,
31384,522011020,
31385,522017010,
31386,522017020,
31387,522024010,
31388,522031010,
31389,522045010,
31390,522046010,
31391,522053020,
31392,522056010,
31393,522064010,
31394,522073010,
31395,522078010,
31396,522080010,
31397,522080020,
31398,522088010,
31399,522090010,
31400,522090020,
31401,522108010,
31402,522108020,
31403,522117010,
31404,522117020,
31405,522123010,
31406,522123020,
31407,522134010,
31408,522134020,
31409,522135010,
31410,522135020,
31411,522136010,
31412,522138010,
31413,522139010,
31414,522139011,
31415,522141010,
31416,522148010,
31417,522170010,
31418,522170020,
31419,522171010,
31420,522175020,
31421,522177010,
31422,522187010,
31423,522190010,
31424,522190020,
31425,522200010,
31426,522210010,
31427,522210020,
31428,522211010,
31429,522211020,
31430,522213010,
31431,522224010,
31432,522232010,
31433,522232020,
31434,522234010,
31435,522234020,
31436,522237010,
31437,522237020,
31438,522238010,
31439,522238020,
31440,522245010,
31441,522245020,
31442,522251010,
31443,522251020,
31444,522254010,
31445,522254020,
31446,522256010,
31447,522258010,
31448,522269020,
31449,522279010,
31450,522279020,
31451,522285010,
31452,522292010,
31453,522292020,
31454,522301010,
31455,522301020,
31456,522311010,
31457,522311020,
31458,522314020,
31459,522329010,
31460,522332010,
31461,522332020,
31462,522343010,
31463,522344010,
31464,522344020,
31465,522347010,
31466,522355010,
31467,522358010,
31468,522358020,
31469,522360010,
31470,522360020,
31471,522362010,
31472,522365010,
31473,522371010,
31474,522373010,
31475,522373020,
31476,522391010,
31477,522391020,
31478,522393010,
31479,522393020,
31480,522403010,
31481,522404010,
31482,522404020,
31483,522406010,
31484,522406011,
31485,522426010,
31486,522426020,
31487,522428010,
31488,522428020,
31489,522430010,
31490,522430020,
31491,522432010,
31492,522432020,
31493,522441010,
31494,522460010,
31495,522472010,
31496,522472020,
31497,522475010,
31498,522475020,
31499,522486010,
31500,522489010,
31501,522491010,
31502,522491020,
31503,522500010,
31504,522500020,
31505,522502010,
31506,522502020,
31507,522506010,
31508,522506020,
31509,522509010,
31510,522509020,
31511,522510010,
31512,522510020,
31513,522512010,
31514,522512020,
31515,522517010,
31516,522517011,
31517,522518010,
31518,522518020,
31519,522524010,
31520,522524020,
31521,522528010,
31522,522528020,
31523,522531010,
31524,522531020,
31525,522531021,
31526,522538010,
31527,522538020,
31528,522546010,
31529,522546020,
31530,522550010,
31531,522550020,
31532,522554010,
31533,522554020,
31534,522561010,
31535,522561020,
31536,522563010,
31537,522563020,
31538,522571010,
31539,522571020,
31540,522582010,
31541,522586010,
31542,522586020,
31543,522592010,
31544,522593010,
31545,522593020,
31546,522594010,
31547,522594020,
31548,522598010,
31549,522598020,
31550,522605010,
31551,522606010,
31552,522610010,
31553,522610020,
31554,522611010,
31555,522634010,
31556,522649010,
31557,522669010,
31558,522670010,
31559,522677010,
31560,522677020,
31561,522687010,
31562,522708010,
31563,522708020,
31564,522711010,
31565,522711020,
31566,522713010,
31567,522721010,
31568,522721020,
31569,522725010,
31570,522725020,
31571,522727010,
31572,522728010,
31573,522728020,
31574,522729010,
31575,522738010,
31576,522739010,
31577,522751010,
31578,522756010,
31579,522756020,
31580,522760010,
31581,522760020,
31582,522781010,
31583,522781020,
31584,522782010,
31585,522783010,
31586,522783020,
31587,522786010,
31588,522786020,
31589,522787010,
31590,522787020,
31591,522789010,
31592,522789020,
31593,522795010,
31594,522795020,
31595,522813010,
31596,522815010,
31597,522815020,
31598,522819010,
31599,522819020,
31600,522826010,
31601,522829010,
31602,522830010,
31603,522836010,
31604,522842010,
31605,522844010,
31606,522844020,
31607,522850010,
31608,522850020,
31609,522851010,
31610,522851020,
31611,522858010,
31612,522861010,
31613,522861020,
31614,522865010,
31615,522865020,
31616,522871010,
31617,522871020,
31618,522876010,
31619,522879010,
31620,522879020,
31621,522912010,
31622,522912020,
31623,522916010,
31624,522918010,
31625,522918020,
31626,522924010,
31627,522925010,
31628,522925020,
31629,522931010,
31630,522931020,
31631,522936010,
31632,522936020,
31633,522942010,
31634,522945010,
31635,522945020,
31636,522948010,
31637,522948020,
31638,522959010,
31639,522963010,
31640,522963020,
31641,522969010,
31642,522969020,
31643,522971010,
31644,522971020,
31645,522974010,
31646,522980010,
31647,522980011,
31648,522982010,
31649,522982020,
31650,522984010,
31651,522984020,
31652,522986010,
31653,522986020,
31654,522996010,
31655,523010010,
31656,523010020,
31657,523017010,
31658,523021010,
31659,523021020,
31660,523024010,
31661,523024020,
31662,523029010,
31663,523032010,
31664,523032020,
31665,523036010,
31666,523036020,
31667,523039010,
31668,523055010,
31669,523065010,
31670,523065020,
31671,523068010,
31672,523073010,
31673,523073020,
31674,523089010,
31675,523089020,
31676,523093010,
31677,523093020,
31678,523094010,
31679,523097010,
31680,523097020,
31681,523103010,
31682,523103020,
31683,523113010,
31684,523113020,
31685,523114010,
31686,523114020,
31687,523117010,
31688,523117020,
31689,523120010,
31690,523124010,
31691,523124020,
31692,523127010,
31693,523128010,
31694,523128020,
31695,523129010,
31696,523136010,
31697,523148010,
31698,523148020,
31699,523154010,
31700,523154020,
31701,523157010,
31702,523157020,
31703,523160010,
31704,523165010,
31705,523165020,
31706,523173010,
31707,523173020,
31708,523177010,
31709,523187010,
31710,523187020,
31711,523189010,
31712,523203010,
31713,523210010,
31714,523210020,
31715,523211010,
31716,523221010,
31717,523221020,
31718,523232010,
31719,523235010,
31720,523243010,
31721,523243020,
31722,523244010,
31723,523244020,
31724,523251010,
31725,523262010,
31726,523262020,
31727,523263010,
31728,523263020,
31729,523269010,
31730,523269020,
31731,523271010,
31732,523273010,
31733,523273020,
31734,523278010,
31735,523285010,
31736,523285020,
31737,523286010,
31738,523287010,
31739,523298010,
31740,523303010,
31741,523303020,
31742,523306010,
31743,523312010,
31744,523312020,
31745,523340010,
31746,523340020,
31747,523341010,
31748,523341020,
31749,523342010,
31750,523342020,
31751,523350010,
31752,523351010,
31753,523359010,
31754,523359011,
31755,523365010,
31756,523365020,
31757,523367010,
31758,523367020,
31759,523373010,
31760,523379010,
31761,523381010,
31762,523391010,
31763,523391020,
31764,523401010,
31765,523401020,
31766,523417010,
31767,523417020,
31768,523427010,
31769,523433010,
31770,523433020,
31771,523438010,
31772,523443010,
31773,523443020,
31774,523445010,
31775,523447010,
31776,523447020,
31777,523448010,
31778,523451010,
31779,523451020,
31780,523451021,
31781,523452010,
31782,523452020,
31783,523456010,
31784,523465010,
31785,523472010,
31786,523472020,
31787,523483010,
31788,523483020,
31789,523502010,
31790,523502020,
31791,523506010,
31792,523520010,
31793,523524010,
31794,523537010,
31795,523539010,
31796,523543010,
31797,523547010,
31798,523551010,
31799,523554010,
31800,523554020,
31801,523561010,
31802,523561020,
31803,523565010,
31804,523566010,
31805,523570010,
31806,523570020,
31807,523575010,
31808,523578010,
31809,523578020,
31810,523580010,
31811,523588020,
31812,523608010,
31813,523608020,
31814,523631010,
31815,523631020,
31816,523649010,
31817,523657010,
31818,523659010,
31819,523659020,
31820,523683010,
31821,523683020,
31822,523691010,
31823,523695010,
31824,523709010,
31825,523710010,
31826,523726010,
31827,523726020,
31828,523728010,
31829,523733010,
31830,523750010,
31831,523750020,
31832,523756010,
31833,523756020,
31834,523768010,
31835,523768020,
31836,523770010,
31837,523770020,
31838,523783010,
31839,523783020,
31840,523793010,
31841,523793020,
31842,523794010,
31843,523794020,
31844,523799010,
31845,523799020,
31846,523802010,
31847,523802020,
31848,523809010,
31849,523809020,
31850,523810010,
31851,523810011,
31852,523816010,
31853,523816020,
31854,523819010,
31855,523819020,
31856,523827010,
31857,523829010,
31858,523831010,
31859,523832010,
31860,523832020,
31861,523848010,
31862,523848020,
31863,523850010,
31864,523850011,
31865,523852010,
31866,523857010,
31867,523860010,
31868,523862010,
31869,523862020,
31870,523863010,
31871,523863020,
31872,523864010,
31873,523864020,
31874,523869010,
31875,523871010,
31876,523871020,
31877,523872010,
31878,523872020,
31879,523877010,
31880,523877020,
31881,523878010,
31882,523878020,
31883,523880010,
31884,523880011,
31885,523882010,
31886,523882020,
31887,523888010,
31888,523898010,
31889,523898020,
31890,523901010,
31891,523901020,
31892,523903010,
31893,523906010,
31894,523906020,
31895,523907010,
31896,523913010,
31897,523913020,
31898,523914010,
31899,523914020,
31900,523915010,
31901,523921010,
31902,523921020,
31903,523940010,
31904,523950010,
31905,523957010,
31906,523957020,
31907,523958010,
31908,523964010,
31909,523964020,
31910,523966010,
31911,523966020,
